Year;Country;Region;Energy type;Energy consumption (KWh);Energy consumption (MWh);Energy consumption (TWh);Sector;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;21175685.75;21176;0.02117568575;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;1775720.42;1776;0.00177572042;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;7672976.66;7673;0.00767297666;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;3536093.93;3536;0.00353609393;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;561587.59;562;0.00056158759;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;107887358;107887;0.107887358;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;407082.83;407;0.00040708283;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;24108341.41;24108;0.02410834141;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;1566344.56;1566;0.00156634456;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;23020280.45;23020;0.02302028045;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;43848131.35;43848;0.04384813135;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;4267057.12;4267;0.00426705712;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;34499344.8;34499;0.0344993448;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;12576269.75;12576;0.01257626975;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;579354658.9;579355;0.5793546589;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;35388532.32;35389;0.03538853232;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;1722180.38;1722;0.00172218038;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;775314.51;775;0.00077531451;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;8131733.23;8132;0.00813173323;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;856284451.5;856284;0.8562844515;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;5802465480;5802465;5.80246548;Households;;
2020;France;Auvergne-Rhône-Alpes;Gas;3668675;3669;0.003668675;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;27000;27;2.7E-5;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;5759406;5759;0.005759406;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;418955;419;0.000418955;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;4750798;4751;0.004750798;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;1640343;1640;0.001640343;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;14000;14;1.4E-5;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;2495000;2495;0.002495;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;2502906;2503;0.002502906;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;158000;158;0.000158;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;43386479;43386;0.043386479;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;5781673;5782;0.005781673;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;505215;505;0.000505215;Services;;
2020;France;Île-de-France;Gas;413208000;413208;0.413208;Industry;;
2020;France;Île-de-France;Gas;94208000;94208;0.094208;Industry;;
2020;France;Île-de-France;Gas;43558000;43558;0.043558;Services;;
2020;France;Île-de-France;Gas;102259000;102259;0.102259;Services;;
2020;France;Île-de-France;Gas;253574000;253574;0.253574;Services;;
2020;France;Centre-Val de Loire;Gas;82454000;82454;0.082454;Industry;;
2020;France;Centre-Val de Loire;Gas;58434000;58434;0.058434;Industry;;
2020;France;Centre-Val de Loire;Gas;208349000;208349;0.208349;Industry;;
2020;France;Centre-Val de Loire;Gas;5908000;5908;0.005908;Services;;
2020;France;Centre-Val de Loire;Gas;4655000;4655;0.004655;Services;;
2020;France;Bourgogne-Franche-Comté;Gas;51948000;51948;0.051948;Industry;;
2020;France;Bourgogne-Franche-Comté;Gas;3123000;3123;0.003123;Services;;
2020;France;Normandie;Gas;201591000;201591;0.201591;Services;;
2020;France;Hauts-de-France;Gas;1388168000;1388168;1.388168;Industry;;
2020;France;Hauts-de-France;Gas;92248000;92248;0.092248;Industry;;
2020;France;Hauts-de-France;Gas;69349000;69349;0.069349;Industry;;
2020;France;Hauts-de-France;Gas;2370215000;2370215;2.370215;Industry;;
2020;France;Hauts-de-France;Gas;240351000;240351;0.240351;Industry;;
2020;France;Hauts-de-France;Gas;426624000;426624;0.426624;Industry;;
2020;France;Hauts-de-France;Gas;6607000;6607;0.006607;Industry;;
2020;France;Hauts-de-France;Gas;180929000;180929;0.180929;Services;;
2020;France;Hauts-de-France;Gas;13957000;13957;0.013957;Services;;
2020;France;Grand Est;Gas;527000;527;0.000527;Agriculture;;
2020;France;Grand Est;Gas;4455540000;4455540;4.45554;Industry;;
2020;France;Grand Est;Gas;2051235000;2051235;2.051235;Industry;;
2020;France;Grand Est;Gas;19945000;19945;0.019945;Industry;;
2020;France;Grand Est;Gas;479400000;479400;0.4794;Industry;;
2020;France;Grand Est;Gas;107815000;107815;0.107815;Services;;
2020;France;Grand Est;Gas;22468000;22468;0.022468;Services;;
2020;France;Pays de la Loire;Gas;638270000;638270;0.63827;Industry;;
2020;France;Pays de la Loire;Gas;205709000;205709;0.205709;Industry;;
2020;France;Bretagne;Gas;37987000;37987;0.037987;Agriculture;;
2020;France;Bretagne;Gas;31811000;31811;0.031811;Industry;;
2020;France;Bretagne;Gas;17165000;17165;0.017165;Industry;;
2020;France;Bretagne;Gas;130912000;130912;0.130912;Industry;;
2020;France;Bretagne;Gas;113389000;113389;0.113389;Industry;;
2020;France;Bretagne;Gas;8395000;8395;0.008395;Services;;
2020;France;Nouvelle-Aquitaine;Gas;265885000;265885;0.265885;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;72589000;72589;0.072589;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;837002000;837002;0.837002;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;281000;281;0.000281;Industry;;
2020;France;Occitanie;Gas;602645000;602645;0.602645;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;45465000;45465;0.045465;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;36828000;36828;0.036828;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;1033792000;1033792;1.033792;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;3455147000;3455147;3.455147;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;175885000;175885;0.175885;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;115089000;115089;0.115089;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;103712000;103712;0.103712;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;2297912000;2297912;2.297912;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;39962000;39962;0.039962;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;1783000;1783;0.001783;Services;;
2020;France;Nouvelle-Aquitaine;Gas;9381000;9381;0.009381;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;1775000;1775;0.001775;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;42381000;42381;0.042381;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;717000;717;0.000717;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;2076000;2076;0.002076;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;2343000;2343;0.002343;Services;;
2020;France;Nouvelle-Aquitaine;Gas;108154000;108154;0.108154;Services;;
2020;France;Nouvelle-Aquitaine;Gas;2711000;2711;0.002711;Services;;
2020;France;Nouvelle-Aquitaine;Gas;6633000;6633;0.006633;Services;;
2020;France;Nouvelle-Aquitaine;Gas;4001000;4001;0.004001;Services;;
2020;France;Nouvelle-Aquitaine;Gas;13709000;13709;0.013709;Services;;
2020;France;Nouvelle-Aquitaine;Gas;7662000;7662;0.007662;Services;;
2020;France;Nouvelle-Aquitaine;Gas;6619000;6619;0.006619;Services;;
2020;France;Nouvelle-Aquitaine;Gas;97406000;97406;0.097406;Services;;
2020;France;Nouvelle-Aquitaine;Gas;3422000;3422;0.003422;Services;;
2020;France;Nouvelle-Aquitaine;Gas;5174000;5174;0.005174;Services;;
2020;France;Nouvelle-Aquitaine;Gas;1973173000;1973173;1.973173;Households;;
2020;France;Nouvelle-Aquitaine;Gas;24800000;24800;0.0248;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;1116000;1116;0.001116;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;41697000;41697;0.041697;Households;;
2020;France;Grand Est;Gas;7434000;7434;0.007434;Agriculture;;
2020;France;Grand Est;Gas;458665000;458665;0.458665;Industry;;
2020;France;Grand Est;Gas;7824000;7824;0.007824;Industry;;
2020;France;Grand Est;Gas;11004000;11004;0.011004;Services;;
2020;France;Grand Est;Gas;116641000;116641;0.116641;Services;;
2020;France;Grand Est;Gas;72892000;72892;0.072892;Services;;
2020;France;Grand Est;Gas;377000;377;0.000377;Services;;
2020;France;Grand Est;Gas;429000;429;0.000429;Services;;
2020;France;Grand Est;Gas;15429000;15429;0.015429;Services;;
2020;France;Grand Est;Gas;8610000;8610;0.00861;Services;;
2020;France;Grand Est;Gas;1104000;1104;0.001104;Services;;
2020;France;Grand Est;Gas;94899000;94899;0.094899;Services;;
2020;France;Grand Est;Gas;228000;228;0.000228;Services;;
2020;France;Grand Est;Gas;7481000;7481;0.007481;Services;;
2020;France;Nouvelle-Aquitaine;Gas;27117000;27117;0.027117;Services;;
2020;France;Pays de la Loire;Gas;500000;500;0.0005;Industry;;
2020;France;Pays de la Loire;Gas;34453000;34453;0.034453;Industry;;
2020;France;Pays de la Loire;Gas;37628000;37628;0.037628;Industry;;
2020;France;Pays de la Loire;Gas;773000;773;0.000773;Services;;
2020;France;Pays de la Loire;Gas;833000;833;0.000833;Services;;
2020;France;Pays de la Loire;Gas;1674000;1674;0.001674;Services;;
2020;France;Pays de la Loire;Gas;21838000;21838;0.021838;Households;;
2020;France;Nouvelle-Aquitaine;Gas;10181000;10181;0.010181;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;2344000;2344;0.002344;Services;;
2020;France;Nouvelle-Aquitaine;Gas;1571000;1571;0.001571;Industry;;
2020;France;Centre-Val de Loire;Gas;360867;361;0.000360867;Industry;;
2020;France;Centre-Val de Loire;Gas;3756250;3756;0.00375625;Services;;
2020;France;Centre-Val de Loire;Gas;2872192;2872;0.002872192;Households;;
2020;France;Nouvelle-Aquitaine;Gas;282823015.9;282823;0.2828230159;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;254034625.2;254035;0.2540346252;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;634740368.2;634740;0.6347403682;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;6178987.706;6179;0.006178987706;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;34591437.51;34591;0.03459143751;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;749874115.7;749874;0.7498741157;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;49717476.22;49717;0.04971747622;Services;;
2020;France;Occitanie;Gas;1567118.943;1567;0.001567118943;Industry;;
2020;France;Occitanie;Gas;1004437077;1004437;1.004437077;Industry;;
2020;France;Occitanie;Gas;21431087.33;21431;0.02143108733;Industry;;
2020;France;Occitanie;Gas;371788299.8;371788;0.3717882998;Industry;;
2020;France;Occitanie;Gas;27540106.59;27540;0.02754010659;Services;;
2020;France;Occitanie;Gas;8400582.875;8401;0.008400582875;Services;;
2020;France;Occitanie;Gas;30733332.45;30733;0.03073333245;Services;;
2020;France;Grand Est;Gas;17269391;17269;0.017269391;Industry;;
2020;France;Grand Est;Gas;44189474;44189;0.044189474;Industry;;
2020;France;Grand Est;Gas;1010204;1010;0.001010204;Industry;;
2020;France;Grand Est;Gas;19043489;19043;0.019043489;Services;;
2020;France;Grand Est;Gas;1585318;1585;0.001585318;Services;;
2021;France;Auvergne-Rhône-Alpes;Electricity;4160000;4160;0.00416;Services;;
2021;France;Occitanie;Electricity;1407572;1408;0.001407572;Industry;;
2021;France;Occitanie;Electricity;1578993;1579;0.001578993;Industry;;
2021;France;Occitanie;Electricity;83981;84;8.3981E-5;Services;;
2021;France;Occitanie;Electricity;8127;8;8.127E-6;Services;;
2021;France;Occitanie;Electricity;281210;281;0.00028121;Services;;
2021;France;Occitanie;Electricity;193118;193;0.000193118;Services;;
2021;France;Occitanie;Electricity;775116;775;0.000775116;Services;;
2021;France;Occitanie;Electricity;385816;386;0.000385816;Services;;
2021;France;Occitanie;Electricity;451114;451;0.000451114;Services;;
2021;France;Occitanie;Electricity;18851339;18851;0.018851339;Services;;
2021;France;Occitanie;Electricity;189530;190;0.00018953;Services;;
2021;France;Occitanie;Electricity;1123432;1123;0.001123432;Services;;
2021;France;Occitanie;Electricity;6073;6;6.073E-6;Services;;
2021;France;Occitanie;Electricity;116177;116;0.000116177;Services;;
2021;France;Occitanie;Electricity;186496;186;0.000186496;Services;;
2021;France;Occitanie;Electricity;4387181;4387;0.004387181;Services;;
2021;France;Occitanie;Electricity;1709745;1710;0.001709745;Services;;
2021;France;Occitanie;Electricity;535718;536;0.000535718;Services;;
2021;France;Occitanie;Electricity;55419;55;5.5419E-5;Services;;
2021;France;Occitanie;Electricity;25193323;25193;0.025193323;Services;;
2021;France;Île-de-France;Electricity;11976470;11976;0.01197647;Services;;
2021;France;Île-de-France;Electricity;45780960;45781;0.04578096;Households;;
2021;France;Normandie;Electricity;32530;33;3.253E-5;Services;;
2021;France;Bretagne;Electricity;265096;265;0.000265096;Services;;
2021;France;Corse;Electricity;27793540;27794;0.02779354;Industry;;
2021;France;Corse;Electricity;358976;359;0.000358976;Industry;;
2021;France;Corse;Electricity;85346;85;8.5346E-5;Services;;
2021;France;Corse;Electricity;228969;229;0.000228969;Services;;
2021;France;Corse;Electricity;28538;29;2.8538E-5;Services;;
2021;France;Corse;Electricity;82510;83;8.251E-5;Services;;
2021;France;Corse;Electricity;783113;783;0.000783113;Services;;
2021;France;Corse;Electricity;3097283;3097;0.003097283;Services;;
2021;France;Corse;Electricity;2717060;2717;0.00271706;Services;;
2021;France;Île-de-France;Electricity;647119815.8;647120;0.6471198158;Industry;;
2021;France;Île-de-France;Electricity;368898939.8;368899;0.3688989398;Industry;;
2021;France;Île-de-France;Electricity;787147.4367;787;0.0007871474367;Industry;;
2021;France;Île-de-France;Electricity;6834423.378;6834;0.006834423378;Services;;
2021;France;Normandie;Electricity;54258713.55;54259;0.05425871355;Industry;;
2021;France;Normandie;Electricity;55624547.31;55625;0.05562454731;Industry;;
2021;France;Normandie;Electricity;88800657.74;88801;0.08880065774;Industry;;
2021;France;Normandie;Electricity;17646453.49;17646;0.01764645349;Industry;;
2021;France;Normandie;Electricity;2555793.784;2556;0.002555793784;Services;;
2021;France;Normandie;Electricity;1827709.79;1828;0.00182770979;Services;;
2021;France;Normandie;Electricity;33148022.19;33148;0.03314802219;Services;;
2021;France;Normandie;Electricity;69025.58512;69;6.902558512E-5;Services;;
2021;France;Hauts-de-France;Electricity;269252540.9;269253;0.2692525409;Agriculture;;
2021;France;Hauts-de-France;Electricity;1644437894;1644438;1.644437894;Industry;;
2021;France;Hauts-de-France;Electricity;5768595.424;5769;0.005768595424;Industry;;
2021;France;Hauts-de-France;Electricity;72376604.72;72377;0.07237660472;Industry;;
2021;France;Hauts-de-France;Electricity;134957.6936;135;0.0001349576936;Services;;
2021;France;Hauts-de-France;Electricity;228454388.2;228454;0.2284543882;Services;;
2021;France;Hauts-de-France;Electricity;563269912.2;563270;0.5632699122;Services;;
2021;France;Hauts-de-France;Electricity;916102.4551;916;0.0009161024551;Services;;
2021;France;Hauts-de-France;Electricity;18424430.86;18424;0.01842443086;Services;;
2021;France;Hauts-de-France;Electricity;303772.9723;304;0.0003037729723;Services;;
2021;France;Hauts-de-France;Electricity;277664602.6;277665;0.2776646026;Agriculture;;
2021;France;Grand Est;Electricity;145429708.7;145430;0.1454297087;Agriculture;;
2021;France;Grand Est;Electricity;29800001.09;29800;0.02980000109;Industry;;
2021;France;Grand Est;Electricity;53984.29426;54;5.398429426E-5;Industry;;
2021;France;Grand Est;Electricity;24541520.01;24542;0.02454152001;Services;;
2021;France;Grand Est;Electricity;215423056.3;215423;0.2154230563;Services;;
2021;France;Grand Est;Electricity;394825361.5;394825;0.3948253615;Services;;
2021;France;Grand Est;Electricity;169669570.9;169670;0.1696695709;Services;;
2021;France;Grand Est;Electricity;12014506.78;12015;0.01201450678;Services;;
2021;France;Grand Est;Electricity;13031017.88;13031;0.01303101788;Services;;
2021;France;Grand Est;Electricity;67474762.97;67475;0.06747476297;Services;;
2021;France;Grand Est;Electricity;16295874.21;16296;0.01629587421;Services;;
2021;France;Grand Est;Electricity;5643357.883;5643;0.005643357883;Services;;
2021;France;Grand Est;Electricity;104252992.6;104253;0.1042529926;Services;;
2021;France;Grand Est;Electricity;7455419.055;7455;0.007455419055;Services;;
2021;France;Grand Est;Electricity;35910043.68;35910;0.03591004368;Services;;
2021;France;Grand Est;Electricity;187631872.2;187632;0.1876318722;Services;;
2021;France;Grand Est;Electricity;59989617.54;59990;0.05998961754;Services;;
2021;France;Grand Est;Electricity;5820613.577;5821;0.005820613577;Services;;
2021;France;Pays de la Loire;Electricity;881480.9957;881;0.0008814809957;Agriculture;;
2021;France;Pays de la Loire;Electricity;9540905.796;9541;0.009540905796;Agriculture;;
2021;France;Pays de la Loire;Electricity;2095880336;2095880;2.095880336;Industry;;
2021;France;Pays de la Loire;Electricity;7436326.723;7436;0.007436326723;Industry;;
2021;France;Pays de la Loire;Electricity;114124329.9;114124;0.1141243299;Industry;;
2021;France;Pays de la Loire;Electricity;69954711.49;69955;0.06995471149;Industry;;
2021;France;Pays de la Loire;Electricity;50755570.09;50756;0.05075557009;Industry;;
2021;France;Pays de la Loire;Electricity;172924735.3;172925;0.1729247353;Industry;;
2021;France;Pays de la Loire;Electricity;28995808.14;28996;0.02899580814;Services;;
2021;France;Pays de la Loire;Electricity;139112754.7;139113;0.1391127547;Services;;
2021;France;Pays de la Loire;Electricity;46540.05553;47;4.654005553E-5;Services;;
2021;France;Pays de la Loire;Electricity;82504906.6;82505;0.0825049066;Services;;
2021;France;Pays de la Loire;Electricity;115371675;115372;0.115371675;Services;;
2021;France;Pays de la Loire;Electricity;14396414.27;14396;0.01439641427;Services;;
2021;France;Pays de la Loire;Electricity;196837509.4;196838;0.1968375094;Services;;
2021;France;Pays de la Loire;Electricity;8467722.654;8468;0.008467722654;Services;;
2021;France;Pays de la Loire;Electricity;1653454.132;1653;0.001653454132;Services;;
2021;France;Pays de la Loire;Electricity;10715967.21;10716;0.01071596721;Services;;
2021;France;Pays de la Loire;Electricity;9286136.157;9286;0.009286136157;Services;;
2021;France;Pays de la Loire;Electricity;292146831.1;292147;0.2921468311;Services;;
2021;France;Pays de la Loire;Electricity;2135241.163;2135;0.002135241163;Services;;
2021;France;Pays de la Loire;Electricity;14828074.65;14828;0.01482807465;Services;;
2021;France;Pays de la Loire;Electricity;47563076.61;47563;0.04756307661;Services;;
2021;France;Pays de la Loire;Electricity;498771132.8;498771;0.4987711328;Services;;
2021;France;Pays de la Loire;Electricity;161212489.3;161212;0.1612124893;Services;;
2021;France;Pays de la Loire;Electricity;37146.04919;37;3.714604919E-5;Services;;
2021;France;Pays de la Loire;Electricity;479090150.2;479090;0.4790901502;Agriculture;;
2021;France;Pays de la Loire;Electricity;188064447.4;188064;0.1880644474;Industry;;
2021;France;Pays de la Loire;Electricity;1779971495;1779971;1.779971495;Services;;
2021;France;Pays de la Loire;Electricity;10454050380;10454050;10.45405038;Households;;
2021;France;Bretagne;Electricity;682397407.5;682397;0.6823974075;Agriculture;;
2021;France;Bretagne;Electricity;628376.7798;628;0.0006283767798;Industry;;
2021;France;Bretagne;Electricity;107064112.3;107064;0.1070641123;Industry;;
